ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities
99775635,Perumahan Penjawat Awam 1 Malaysia (PPA1M) Bukit Jalil,2018.0,RM 1 300 per month,Kuala Lumpur - Bukit Jalil,Apartment,4,1.0,2.0,1400 sq.ft.,Not Furnished,"Jogging Track, Security, Parking, Minimart, Lift, Playground",
99775485,The Elements,2015.0,RM 3 500 per month,Kuala Lumpur - Ampang,Service Residence,4,2.0,3.0,1570 sq.ft.,Fully Furnished,"Sauna, Multipurpose hall, Playground, Swimming Pool, Jogging Track, Barbeque area, Security, Gymnasium, Parking, Minimart, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99775348,M Vertica,2023.0,RM 1 700 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,850 sq.ft.,Partially Furnished,"Tennis Court, Swimming Pool, Lift, Barbeque area, Parking, Security, Multipurpose hall, Playground, Jogging Track","Near KTM/LRT, Cooking Allowed, Air-Cond"
99775345,KL Traders Square Residences,2019.0,RM 1 800 per month,Kuala Lumpur - Gombak,Service Residence,3,1.0,2.0,940 sq.ft.,Partially Furnished,,
99775301,Rampai Court,,RM 1 000 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,2.0,2.0,600 sq.ft.,Partially Furnished,"Parking, Barbeque area, Security, Playground",
99775140,Canopy hills,,RM 602 per month,Kuala Lumpur - Bukit Jalil,Condominium,2,1.0,1.0,592 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Multipurpose hall, Jogging Track, Club house",Cooking Allowed
99775214,Sentul Utama Condominium,2009.0,RM 1 400 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,850 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Sauna, Barbeque area, Minimart, Jogging Track",
99775206,Desa Pandan Baiduri Block G Apartment,,RM 1 280 per month,Kuala Lumpur - KLCC,Apartment,3,1.0,2.0,990 sq.ft.,Partially Furnished,"Parking, Security, Playground, Jogging Track",
99775410,Flat Wangsa Maju Seksyen 2,,RM 1 200 per month,Kuala Lumpur - Wangsa Maju,Flat,2,1.0,1.0,700 sq.ft.,Not Furnished,"Playground, Minimart, Jogging Track","Cooking Allowed, Near KTM/LRT"
99774842,Majestic Maxim,2021.0,RM 1 300 per month,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,650 sq.ft.,Partially Furnished,"Jogging Track, Lift, Parking, Gymnasium, Security, Swimming Pool, Barbeque area, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT"
99775045,Gaya Apartments,,RM 1 750 per month,Kuala Lumpur - Taman Melawati,Apartment,2,2.0,2.0,972 sq.ft.,Partially Furnished,"Minimart, Swimming Pool, Security, Jogging Track, Playground, Parking, Lift",Cooking Allowed
99775034,Pantai Hillpark 3,,RM 2 800 per month,Kuala Lumpur - Bangsar South,Apartment,3,1.0,2.0,1323 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine"
99774978,Bandar Tasik Selatan (Low Cost),,RM 850 per month,Kuala Lumpur - Cheras,Apartment,3,,2.0,650 sq.ft.,Not Furnished,Playground,
99774970,Taman Connaught,,RM 900 per month,Kuala Lumpur - Cheras,Apartment,2,1.0,1.0,640 sq.ft.,Partially Furnished,,Air-Cond
99774484,The Era,2021.0,RM 2 500 per month,Kuala Lumpur - Segambut,Service Residence,3,2.0,2.0,1019 sq.ft.,Not Furnished,"Barbeque area, Swimming Pool, Gymnasium, Playground, Jogging Track, Parking, Sauna, Security",
99774468,Cheras Ria,,RM 600 per month,Kuala Lumpur - Cheras,Apartment,3,1.0,1.0,570 sq.ft.,Not Furnished,"Playground, Jogging Track, Minimart",
99774097,M Centura,2021.0,RM 1 600 per month,Kuala Lumpur - Sentul,Service Residence,3,1.0,2.0,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine"
99774092,Sri Kenangan,,RM 2 500 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,,2.0,1184 sq.ft.,Partially Furnished,"Swimming Pool, Barbeque area, Playground, Parking, Minimart, Security",
99774131,Majestic Maxim,2021.0,RM 1 750 per month,Kuala Lumpur - Cheras,Service Residence,3,2.0,2.0,819 sq.ft.,Not Furnished,"Lift, Jogging Track, Barbeque area, Playground, Parking, Security, Swimming Pool, Gymnasium",
99774269,Majestic Maxim,2021.0,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,819 sq.ft.,Not Furnished,"Swimming Pool, Barbeque area, Security, Playground, Parking, Jogging Track, Lift, Gymnasium",
99774224,Desa Satu,,RM 850 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,655 sq.ft.,Not Furnished,"Parking, Lift, Security","Cooking Allowed, Near KTM/LRT"
99774001,Pangsapuri Sri Penara,,RM 1 200 per month,Kuala Lumpur - Cheras,Flat,3,,2.0,650 sq.ft.,Partially Furnished,"Parking, Jogging Track, Security, Minimart, Swimming Pool",
99774218,Ascenda Residences @ SkyArena Setapak,2017.0,RM 550 per month,Kuala Lumpur - Setapak,Condominium,1,,1.0,80 sq.ft.,Not Furnished,"Barbeque area, Multipurpose hall, Parking, Security, Gymnasium, Swimming Pool, Jogging Track, Lift, Playground, Minimart","Cooking Allowed, Washing Machine, Internet"
99774173,3 Residen,2010.0,RM 2 500 per month,Kuala Lumpur - Taman Melawati,Condominium,3,2.0,2.0,1200 sq.ft.,Fully Furnished,"Barbeque area, Security, Playground, Swimming Pool, Minimart, Gymnasium, Sauna, Parking, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine"
99774022,Platinum Lake PV 21,,RM 1 300 per month,Kuala Lumpur - Setapak,Service Residence,2,,2.0,900 sq.ft.,Partially Furnished,,"Cooking Allowed, Air-Cond"
97615591,,,RM 850 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,,2.0,800 sq.ft.,Not Furnished,"Minimart, Parking, Security, Multipurpose hall",
91925764,,,RM 1 000 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,,2.0,800 sq.ft.,Fully Furnished,,
97715420,,,RM 1 000 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,,2.0,800 sq.ft.,Fully Furnished,"Playground, Gymnasium, Lift, Security",
99773663,Emerald Hills,2025.0,RM 1 900 per month,Kuala Lumpur - Cheras,Condominium,2,1.0,2.0,900 sq.ft.,Partially Furnished,"Security, Playground, Swimming Pool, Barbeque area, Parking, Sauna, Lift, Multipurpose hall, Gymnasium, Jogging Track",
99773348,Platinum Splendor Residensi Semarak,2020.0,RM 1 600 per month,Kuala Lumpur - Keramat,Condominium,3,1.0,2.0,925 sq.ft.,Partially Furnished,"Minimart, Gymnasium, Squash Court, Parking, Security, Sauna, Playground, Tennis Court, Swimming Pool, Lift",
99773466,Pangsapuri Seroja,,RM 850 per month,Kuala Lumpur - Kepong,Flat,3,,2.0,650 sq.ft.,Partially Furnished,"Parking, Lift",
99773448,"SkyAwani 3 Residence, Setapak",2021.0,RM 1 450 per month,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,800 sq.ft.,Partially Furnished,"Minimart, Swimming Pool, Lift, Sauna, Parking, Jogging Track, Barbeque area, Playground, Gymnasium, Security, Tennis Court, Squash Court, Multipurpose hall","Air-Cond, Cooking Allowed"
99773175,Kepong Sentral Condominium,2007.0,RM 1 000 per month,Kuala Lumpur - Kepong,Condominium,3,1.0,2.0,962 sq.ft.,Partially Furnished,"Playground, Jogging Track, Swimming Pool, Gymnasium, Squash Court, Security, Minimart, Tennis Court, Lift, Parking",
99773383,Savio Riana Dutamas Residence,2019.0,RM 1 350 per month,Kuala Lumpur - Segambut,Service Residence,2,1.0,2.0,852 sq.ft.,Partially Furnished,,
99772829,Impiana Sky Residensi,2021.0,RM 1 000 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,,2.0,850 sq.ft.,Not Furnished,"Multipurpose hall, Parking, Security, Playground, Gymnasium",
99773098,The Havre @ Bukit Jalil,2020.0,RM 1 600 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,,3.0,1300 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Security, Minimart, Jogging Track, Lift, Barbeque area, Squash Court, Swimming Pool, Gymnasium, Tennis Court, Sauna, Club house, Parking",
99773073,Pangsapuri Melur (Sentul),2006.0,RM 1 400 per month,Kuala Lumpur - Sentul,Apartment,3,1.0,2.0,1061 sq.ft.,Partially Furnished,"Parking, Security, Lift, Minimart",
99773050,The Holmes 2,2021.0,RM 1 399 per month,Kuala Lumpur - Cheras,Condominium,3,,2.0,943 sq.ft.,Not Furnished,"Security, Sauna, Gymnasium, Parking, Playground, Barbeque area, Multipurpose hall, Swimming Pool, Jogging Track",Cooking Allowed
99773046,CitiZen,2019.0,RM 2 300 per month,Kuala Lumpur - Old Klang Road,Service Residence,3,2.0,2.0,883 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99773014,Arte Mont Kiara,,RM 3 200 per month,Kuala Lumpur - Mont Kiara,Service Residence,2,,1.0,886 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine"
99772999,Sentul Utama Condominium,2009.0,RM 1 400 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,890 sq.ft.,Partially Furnished,,
99772949,The Era,2021.0,RM 2 000 per month,Kuala Lumpur - Segambut,Service Residence,3,2.0,2.0,1023 sq.ft.,Not Furnished,"Parking, Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Multipurpose hall","Cooking Allowed, Near KTM/LRT"
99772754,Bayu Andaman,,RM 1 100 per month,Kuala Lumpur - Sentul,Apartment,3,,2.0,1000 sq.ft.,Fully Furnished,"Playground, Lift, Minimart, Squash Court, Parking, Security, Swimming Pool, Gymnasium, Sauna",
99772671,Inspirasi Mont Kiara,,RM 3 400 per month,Kuala Lumpur - Mont Kiara,Condominium,3,2.0,2.0,940 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine"
98549265,KL Traders Square Residences,2019.0,RM 1 600 per month,Kuala Lumpur - Gombak,Service Residence,3,1.0,2.0,842 sq.ft.,Partially Furnished,,
99772616,Fortune Perdana Lakeside,2016.0,RM 1 500 per month,Kuala Lumpur - Kepong,Service Residence,3,2.0,2.0,1027 sq.ft.,Partially Furnished,"Gymnasium, Security, Jogging Track, Multipurpose hall, Parking, Playground, Swimming Pool, Barbeque area",
99772565,Seksyen 2 Wangsa Maju Flat Block D,,RM 900 per month,Kuala Lumpur - Wangsa Maju,Flat,2,,1.0,600 sq.ft.,Not Furnished,"Parking, Playground, Minimart, Jogging Track",Cooking Allowed
99447742,Sentul Point Suite Apartments,,RM 1 500 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99772209,Bayu Andaman,,RM 1 400 per month,Kuala Lumpur - Sentul,Apartment,3,1.0,2.0,1001 sq.ft.,Partially Furnished,"Minimart, Security, Gymnasium, Swimming Pool, Squash Court, Lift, Parking, Playground, Sauna","Air-Cond, Cooking Allowed"
99772176,Royal Regent (Sri Putramas 3),2013.0,RM 1 800 per month,Kuala Lumpur - Jalan Kuching,Condominium,2,1.0,2.0,875 sq.ft.,Fully Furnished,"Sauna, Playground, Swimming Pool, Gymnasium, Minimart, Security, Parking, Lift, Barbeque area, Squash Court","Air-Cond, Cooking Allowed, Washing Machine"
99640421,Residensi Vista Wirajaya,,RM 1 600 per month,Kuala Lumpur - Setapak,Apartment,3,1.0,2.0,884 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Multipurpose hall, Jogging Track",Cooking Allowed
99772325,Pangsapuri Melur (Sentul),2006.0,RM 1 400 per month,Kuala Lumpur - Sentul,Apartment,3,,2.0,1061 sq.ft.,Partially Furnished,,
99757340,Bukit OUG Condominium,,RM 900 per month,Kuala Lumpur - Bukit Jalil,Condominium,2,,1.0,775 sq.ft.,Fully Furnished,"Security, Minimart, Squash Court, Jogging Track, Playground, Swimming Pool, Tennis Court, Gymnasium, Parking, Lift, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99672109,Lido Residency,2016.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,2,1.0,2.0,963 sq.ft.,Partially Furnished,"Swimming Pool, Security, Playground, Barbeque area, Parking, Multipurpose hall, Gymnasium, Jogging Track, Lift","Air-Cond, Near KTM/LRT, Cooking Allowed"
99634704,Cheras Ria,,RM 600 per month,Kuala Lumpur - Cheras,Flat,3,,1.0,650 sq.ft.,Not Furnished,"Minimart, Playground, Jogging Track",
99771953,Maxim Citilights,2017.0,RM 1 500 per month,Kuala Lumpur - Sentul,Service Residence,3,2.0,2.0,1095 sq.ft.,Partially Furnished,"Security, Swimming Pool, Multipurpose hall, Minimart, Playground, Parking, Lift, Gymnasium, Sauna, Barbeque area","Cooking Allowed, Near KTM/LRT"
99772063,Pinnacle PJ,2016.0,RM 2 700 per month,Kuala Lumpur - Sri Petaling,Service Residence,3,2.0,3.0,855 sq.ft.,Fully Furnished,"Barbeque area, Club house, Jogging Track, Playground, Swimming Pool, Gymnasium, Security, Multipurpose hall",
99657008,Lido Residency,2016.0,RM 1 800 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,1130 sq.ft.,Not Furnished,"Gymnasium, Multipurpose hall, Parking, Security, Playground, Jogging Track, Swimming Pool, Barbeque area",
99771752,Desa Aman Puri,,RM 700 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,650 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Minimart","Air-Cond, Cooking Allowed"
99771699,Taman Bukit Ria (Cheras),,RM 1 300 per month,Kuala Lumpur - Cheras,Apartment,3,1.0,2.0,1100 sq.ft.,Partially Furnished,Parking,"Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT"
99771480,Section 2,,RM 950 per month,Kuala Lumpur - Wangsa Maju,Apartment,2,,1.0,700 sq.ft.,Not Furnished,,
99771302,The Havre @ Bukit Jalil,2020.0,RM 2 300 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,2.0,1023 sq.ft.,Fully Furnished,"Playground, Parking, Security, Minimart, Gymnasium, Tennis Court, Sauna, Multipurpose hall, Lift, Club house, Squash Court, Jogging Track, Barbeque area, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
81140144,Casa Residency,2012.0,RM 3 200 per month,Kuala Lumpur - Bukit Bintang,Service Residence,3,,3.0,1060 sq.ft.,Fully Furnished,"Parking, Sauna, Security, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99771289,Trinity Aquata,2019.0,RM 2 000 per month,Kuala Lumpur - Sungai Besi,Condominium,3,2.0,2.0,839 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Jogging Track, Security, Gymnasium, Lift, Playground, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99771351,Angkasa Condominiums,2005.0,RM 1 300 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,920 sq.ft.,Partially Furnished,"Gymnasium, Tennis Court, Security, Swimming Pool, Minimart, Parking, Playground",
99770924,Tiara Mutiara,2014.0,RM 1 500 per month,Kuala Lumpur - Old Klang Road,Condominium,3,,2.0,852 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Washing Machine"
99770983,Impiana Sky Residensi,2021.0,RM 1 200 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Not Furnished,"Parking, Gymnasium, Multipurpose hall, Playground, Security, Jogging Track, Minimart","Near KTM/LRT, Cooking Allowed"
99770856,PV9 Residences @ Taman Melati,2022.0,RM 1 800 per month,Kuala Lumpur - Setapak,Service Residence,3,1.0,2.0,1000 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
98143150,Earls Court,,RM 3 500 per month,Kuala Lumpur - Ampang,Apartment,4,,3.0,2080 sq.ft.,Partially Furnished,"Barbeque area, Parking, Swimming Pool, Security","Air-Cond, Cooking Allowed"
99494865,Gembira Park,2007.0,RM 1 400 per month,Kuala Lumpur - Kuchai Lama,Apartment,3,1.0,2.0,1100 sq.ft.,Partially Furnished,"Playground, Gymnasium, Parking, Security, Swimming Pool",Air-Cond
99770797,Residensi KepongMas,2020.0,RM 1 100 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Minimart, Multipurpose hall, Jogging Track",Cooking Allowed
99770750,Cengal Condominium,2001.0,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,926 sq.ft.,Partially Furnished,"Security, Parking, Playground","Near KTM/LRT, Cooking Allowed"
99770707,The Holmes 2,2021.0,RM 1 700 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,943 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Jogging Track, Barbeque area, Sauna, Multipurpose hall, Parking, Security, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine"
99495147,Casa Idaman,2010.0,RM 1 400 per month,Kuala Lumpur - Jalan Ipoh,Condominium,4,1.0,2.0,1200 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT"
99770291,Villa Putra,,RM 1 900 per month,Kuala Lumpur - Jalan Sultan Ismail,Condominium,3,1.0,2.0,1200 sq.ft.,Fully Furnished,,
99770557,D'Suria Condominium,2015.0,RM 2 500 per month,Kuala Lumpur - Ampang,Condominium,4,2.0,3.0,1264 sq.ft.,Partially Furnished,"Security, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99770536,Lakeville Residence,2017.0,RM 1 900 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,2.0,2.0,977 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99770535,D'Sands Residence,2017.0,RM 2 400 per month,Kuala Lumpur - Old Klang Road,Service Residence,2,1.0,2.0,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99770534,Platinum Suites,2015.0,RM 3 700 per month,Kuala Lumpur - KLCC,Service Residence,1,,1.0,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99770053,Menara Alpha,,RM 1 300 per month,Kuala Lumpur - Wangsa Maju,Condominium,2,1.0,1.0,800 sq.ft.,Fully Furnished,"Minimart, Playground, Security, Swimming Pool, Parking, Gymnasium",
99427366,Pantai Hillpark 5,,RM 1 750 per month,Kuala Lumpur - Bangsar South,Condominium,3,,2.0,1100 sq.ft.,Partially Furnished,"Parking, Security, Playground, Minimart, Swimming Pool, Gymnasium, Tennis Court",Near KTM/LRT
99770133,Aman Putra Apartment,,RM 700 per month,Kuala Lumpur - Kepong,Apartment,3,,2.0,750 sq.ft.,Not Furnished,"Security, Swimming Pool, Parking, Minimart, Jogging Track, Sauna",
99769546,Sentul Point Suite Apartment,2020.0,RM 1 750 per month,Kuala Lumpur - Sentul,Apartment,3,1.0,2.0,876 sq.ft.,Partially Furnished,"Gymnasium, Security, Playground, Parking, Minimart, Swimming Pool, Squash Court",
99769361,Winner Court A,,RM 1 200 per month,Kuala Lumpur - Desa Petaling,Condominium,3,1.0,2.0,900 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT"
99693181,The Elements,2015.0,RM 1 900 per month,Kuala Lumpur - Ampang,Service Residence,2,1.0,2.0,850 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track, Security","Air-Cond, Cooking Allowed, Washing Machine"
99707620,Menara Orkid,,RM 1 140 per month,Kuala Lumpur - Sentul,Apartment,3,1.0,2.0,838 sq.ft.,Partially Furnished,"Lift, Minimart, Security, Parking, Playground",Near KTM/LRT
99769170,Ixora Apartments,,RM 1 500 per month,Kuala Lumpur - Pudu,Apartment,3,1.0,2.0,980 sq.ft.,Partially Furnished,"Gymnasium, Barbeque area, Swimming Pool, Parking, Security, Playground",
99769294,Mandarina Court,,RM 900 per month,Kuala Lumpur - Cheras,Apartment,2,,1.0,780 sq.ft.,Partially Furnished,"Parking, Playground, Jogging Track",Cooking Allowed
99769240,Seri Anggun,,RM 1 250 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,,2.0,954 sq.ft.,Partially Furnished,"Security, Playground, Parking, Swimming Pool",
99769064,The Colony by Infinitum,2020.0,RM 3 198 per month,Kuala Lumpur - KL City,Service Residence,2,1.0,2.0,725 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Squash Court, Lift, Sauna, Security, Swimming Pool, Gymnasium, Club house, Parking, Minimart, Jogging Track, Tennis Court, Barbeque area","Cooking Allowed, Air-Cond, Near KTM/LRT, Washing Machine"
98770549,Wangsa 9 Residency,2019.0,RM 2 500 per month,Kuala Lumpur - Wangsa Maju,Condominium,2,2.0,2.0,1033 sq.ft.,Partially Furnished,"Parking, Jogging Track, Minimart, Swimming Pool, Gymnasium, Sauna, Security, Playground, Lift, Barbeque area, Multipurpose hall, Club house, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT"
99768986,Majestic Maxim,2021.0,RM 900 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,820 sq.ft.,Partially Furnished,"Gymnasium, Jogging Track, Playground, Barbeque area, Security, Swimming Pool, Parking, Lift, Sauna, Minimart, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT"
99768966,Prisma Cheras,,RM 1 100 per month,Kuala Lumpur - Cheras,Condominium,1,1.0,1.0,717 sq.ft.,Partially Furnished,"Playground, Sauna, Parking, Gymnasium, Squash Court, Swimming Pool, Security, Tennis Court, Barbeque area",
99768785,The Holmes 2,2021.0,RM 2 000 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,950 sq.ft.,Partially Furnished,"Swimming Pool, Jogging Track, Multipurpose hall, Parking, Security, Barbeque area, Gymnasium, Playground, Sauna","Air-Cond, Near KTM/LRT, Cooking Allowed"
99638660,The Mark,2015.0,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,1,2.0,1.0,618 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Multipurpose hall, Security, Playground, Jogging Track, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine"
99768556,Puncak Banyan,2007.0,RM 1 300 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,850 sq.ft.,Fully Furnished,"Security, Minimart, Parking, Swimming Pool","Cooking Allowed, Near KTM/LRT, Air-Cond, Washing Machine"
99767866,Regalia Residence,2012.0,RM 2 600 per month,Kuala Lumpur - Jalan Sultan Ismail,Condominium,2,,1.0,1200 sq.ft.,Fully Furnished,"Playground, Squash Court, Gymnasium, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99565222,M Vertica,2023.0,RM 650 per month,Kuala Lumpur - Cheras,Condominium,1,2.0,2.0,300 sq.ft.,Fully Furnished,"Security, Jogging Track, Barbeque area, Multipurpose hall, Parking, Swimming Pool, Lift, Playground, Tennis Court, Gymnasium, Sauna, Minimart, Club house","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT, Internet"
98724675,,,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1101 sq.ft.,Not Furnished,"Parking, Playground, Security, Minimart, Swimming Pool, Gymnasium, Lift",
98724672,,,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1101 sq.ft.,Not Furnished,"Parking, Playground, Security, Minimart, Swimming Pool, Gymnasium, Lift",
99767644,Lavile,2021.0,RM 2 700 per month,Kuala Lumpur - Cheras,Service Residence,3,1.0,2.0,860 sq.ft.,Fully Furnished,"Barbeque area, Swimming Pool, Security, Gymnasium, Parking, Lift, Playground, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99767808,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 1 599 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,,2.0,770 sq.ft.,Partially Furnished,"Minimart, Gymnasium, Security, Playground, Swimming Pool, Parking",
99767797,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 1 499 per month,Kuala Lumpur - Wangsa Maju,Apartment,4,,2.0,850 sq.ft.,Partially Furnished,"Minimart, Gymnasium, Security, Playground, Swimming Pool, Parking",
99767567,The Hipster @ Taman Desa,2022.0,RM 1 700 per month,Kuala Lumpur - Taman Desa,Condominium,3,2.0,2.0,921 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99767547,The Hipster @ Taman Desa,2022.0,RM 1 600 per month,Kuala Lumpur - Taman Desa,Condominium,3,2.0,2.0,921 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99027535,D'Sands Residence,2017.0,RM 2 500 per month,Kuala Lumpur - Old Klang Road,Condominium,2,1.0,2.0,850 sq.ft.,Fully Furnished,"Security, Parking, Playground, Swimming Pool, Barbeque area, Lift, Gymnasium, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99766929,Laman Damai,,RM 750 per month,Kuala Lumpur - Kepong,Apartment,3,,2.0,650 sq.ft.,Not Furnished,"Playground, Minimart, Jogging Track, Security, Lift","Cooking Allowed, Near KTM/LRT"
99766937,Pandan Cahaya Shop Apartment,,RM 750 per month,Kuala Lumpur - KLCC,Apartment,2,,1.0,650 sq.ft.,Not Furnished,,
